user_id,train_movies
436,"Movie name: ""Raising Arizona (1987)"", Movie Genre: Comedy Rating: 3,
Movie name: ""Top Gun (1986)"", Movie Genre: Action, Romance Rating: 4,
Movie name: ""Maverick (1994)"", Movie Genre: Action, Comedy, Western Rating: 4,
Movie name: ""Nutty Professor, The (1996)"", Movie Genre: Comedy, Fantasy, Romance, Sci-Fi Rating: 4,
Movie name: ""Raiders of the Lost Ark (1981)"", Movie Genre: Action, Adventure Rating: 3,
Movie name: ""Wizard of Oz, The (1939)"", Movie Genre: Adventure, Children's, Drama, Musical Rating: 1,
Movie name: ""Bastard Out of Carolina (1996)"", Movie Genre: Drama Rating: 4,
Movie name: ""Gone with the Wind (1939)"", Movie Genre: Drama, Romance, War Rating: 3,
Movie name: ""Pump Up the Volume (1990)"", Movie Genre: Drama Rating: 5,
Movie name: ""Heathers (1989)"", Movie Genre: Comedy Rating: 5"
430,"Movie name: ""Richard III (1995)"", Movie Genre: Drama, War Rating: 4,
Movie name: ""Gandhi (1982)"", Movie Genre: Drama Rating: 4,
Movie name: ""M (1931)"", Movie Genre: Crime, Film-Noir, Thriller Rating: 4,
Movie name: ""Bound (1996)"", Movie Genre: Crime, Drama, Romance, Thriller Rating: 5,
Movie name: ""Pillow Book, The (1995)"", Movie Genre: Drama, Romance Rating: 1,
Movie name: ""Jerry Maguire (1996)"", Movie Genre: Drama, Romance Rating: 5,
Movie name: ""Young Poisoner's Handbook, The (1995)"", Movie Genre: Crime Rating: 2,
Movie name: ""Jaws (1975)"", Movie Genre: Action, Horror Rating: 4,
Movie name: ""Michael Collins (1996)"", Movie Genre: Drama, War Rating: 3,
Movie name: ""American Werewolf in London, An (1981)"", Movie Genre: Horror Rating: 4"
434,"Movie name: ""Adventures of Pinocchio, The (1996)"", Movie Genre: Adventure, Children's Rating: 3,
Movie name: ""One Fine Day (1996)"", Movie Genre: Drama, Romance Rating: 4,
Movie name: ""Thinner (1996)"", Movie Genre: Horror, Thriller Rating: 3,
Movie name: ""Black Sheep (1996)"", Movie Genre: Comedy Rating: 4,
Movie name: ""Broken Arrow (1996)"", Movie Genre: Action, Thriller Rating: 5,
Movie name: ""Independence Day (ID4) (1996)"", Movie Genre: Action, Sci-Fi, War Rating: 4,
Movie name: ""Sense and Sensibility (1995)"", Movie Genre: Drama, Romance Rating: 3,
Movie name: ""Mirror Has Two Faces, The (1996)"", Movie Genre: Comedy, Romance Rating: 5,
Movie name: ""Phenomenon (1996)"", Movie Genre: Drama, Romance Rating: 5,
Movie name: ""Father of the Bride Part II (1995)"", Movie Genre: Comedy Rating: 2"
437,"Movie name: ""Jean de Florette (1986)"", Movie Genre: Drama Rating: 4,
Movie name: ""Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)"", Movie Genre: Drama, Musical Rating: 5,
Movie name: ""Sex, Lies, and Videotape (1989)"", Movie Genre: Drama Rating: 4,
Movie name: ""Withnail and I (1987)"", Movie Genre: Comedy Rating: 2,
Movie name: ""Henry V (1989)"", Movie Genre: Drama, War Rating: 3,
Movie name: ""Mary Poppins (1964)"", Movie Genre: Children's, Comedy, Musical Rating: 5,
Movie name: ""Postino, Il (1994)"", Movie Genre: Drama, Romance Rating: 5,
Movie name: ""Stand by Me (1986)"", Movie Genre: Adventure, Comedy, Drama Rating: 4,
Movie name: ""Walking and Talking (1996)"", Movie Genre: Romance Rating: 3,
Movie name: ""Princess Bride, The (1987)"", Movie Genre: Action, Adventure, Comedy, Romance Rating: 4"
438,"Movie name: ""First Wives Club, The (1996)"", Movie Genre: Comedy Rating: 5,
Movie name: ""Grumpier Old Men (1995)"", Movie Genre: Comedy, Romance Rating: 2,
Movie name: ""Mr. Holland's Opus (1995)"", Movie Genre: Drama Rating: 4,
Movie name: ""Star Wars (1977)"", Movie Genre: Action, Adventure, Romance, Sci-Fi, War Rating: 5,
Movie name: ""Dead Man Walking (1995)"", Movie Genre: Drama Rating: 4,
Movie name: ""Mother (1996)"", Movie Genre: Comedy Rating: 5,
Movie name: ""Full Monty, The (1997)"", Movie Genre: Comedy Rating: 4,
Movie name: ""Jerry Maguire (1996)"", Movie Genre: Drama, Romance Rating: 5,
Movie name: ""Independence Day (ID4) (1996)"", Movie Genre: Action, Sci-Fi, War Rating: 5,
Movie name: ""Return of the Jedi (1983)"", Movie Genre: Action, Adventure, Romance, Sci-Fi, War Rating: 4"
431,"Movie name: ""English Patient, The (1996)"", Movie Genre: Drama, Romance, War Rating: 4,
Movie name: ""Saint, The (1997)"", Movie Genre: Action, Romance, Thriller Rating: 4,
Movie name: ""Anastasia (1997)"", Movie Genre: Animation, Children's, Musical Rating: 4,
Movie name: ""Peacemaker, The (1997)"", Movie Genre: Action, Thriller, War Rating: 3,
Movie name: ""Dante's Peak (1997)"", Movie Genre: Action, Thriller Rating: 3,
Movie name: ""Beautician and the Beast, The (1997)"", Movie Genre: Comedy, Romance Rating: 2,
Movie name: ""Murder at 1600 (1997)"", Movie Genre: Mystery, Thriller Rating: 4,
Movie name: ""Red Corner (1997)"", Movie Genre: Crime, Thriller Rating: 3,
Movie name: ""Devil's Advocate, The (1997)"", Movie Genre: Crime, Horror, Mystery, Thriller Rating: 3,
Movie name: ""Air Force One (1997)"", Movie Genre: Action, Thriller Rating: 4"
442,"Movie name: ""Brady Bunch Movie, The (1995)"", Movie Genre: Comedy Rating: 2,
Movie name: ""True Lies (1994)"", Movie Genre: Action, Adventure, Comedy, Romance Rating: 3,
Movie name: ""Crimson Tide (1995)"", Movie Genre: Drama, Thriller, War Rating: 3,
Movie name: ""GoodFellas (1990)"", Movie Genre: Crime, Drama Rating: 4,
Movie name: ""Outbreak (1995)"", Movie Genre: Action, Drama, Thriller Rating: 3,
Movie name: ""Silence of the Lambs, The (1991)"", Movie Genre: Drama, Thriller Rating: 4,
Movie name: ""Waterworld (1995)"", Movie Genre: Action, Adventure Rating: 2,
Movie name: ""Postino, Il (1994)"", Movie Genre: Drama, Romance Rating: 1,
Movie name: ""Strange Days (1995)"", Movie Genre: Action, Crime, Sci-Fi Rating: 3,
Movie name: ""Star Trek III: The Search for Spock (1984)"", Movie Genre: Action, Adventure, Sci-Fi Rating: 3"
440,"Movie name: ""Seven Years in Tibet (1997)"", Movie Genre: Drama, War Rating: 4,
Movie name: ""Life Less Ordinary, A (1997)"", Movie Genre: Romance, Thriller Rating: 5,
Movie name: ""Switchback (1997)"", Movie Genre: Thriller Rating: 5,
Movie name: ""Shallow Grave (1994)"", Movie Genre: Thriller Rating: 4,
Movie name: ""Bewegte Mann, Der (1994)"", Movie Genre: Comedy Rating: 4,
Movie name: ""Emma (1996)"", Movie Genre: Drama, Romance Rating: 5,
Movie name: ""Wings of Desire (1987)"", Movie Genre: Comedy, Drama, Romance Rating: 3,
Movie name: ""Boot, Das (1981)"", Movie Genre: Action, Drama, War Rating: 4,
Movie name: ""Dante's Peak (1997)"", Movie Genre: Action, Thriller Rating: 1,
Movie name: ""Tomorrow Never Dies (1997)"", Movie Genre: Action, Romance, Thriller Rating: 3"
445,"Movie name: ""Eraser (1996)"", Movie Genre: Action, Thriller Rating: 1,
Movie name: ""Terminator, The (1984)"", Movie Genre: Action, Sci-Fi, Thriller Rating: 2,
Movie name: ""Kingpin (1996)"", Movie Genre: Comedy Rating: 1,
Movie name: ""Mulholland Falls (1996)"", Movie Genre: Crime, Film-Noir, Thriller Rating: 1,
Movie name: ""Sleepers (1996)"", Movie Genre: Crime, Drama Rating: 1,
Movie name: ""City of Lost Children, The (1995)"", Movie Genre: Adventure, Sci-Fi Rating: 1,
Movie name: ""Back to the Future (1985)"", Movie Genre: Comedy, Sci-Fi Rating: 3,
Movie name: ""Duoluo tianshi (1995)"", Movie Genre: Drama Rating: 4,
Movie name: ""Close Shave, A (1995)"", Movie Genre: Animation, Comedy, Thriller Rating: 3,
Movie name: ""Frighteners, The (1996)"", Movie Genre: Comedy, Horror Rating: 1"
447,"Movie name: ""Quest, The (1996)"", Movie Genre: Action, Adventure Rating: 2,
Movie name: ""Independence Day (ID4) (1996)"", Movie Genre: Action, Sci-Fi, War Rating: 5,
Movie name: ""Cape Fear (1991)"", Movie Genre: Thriller Rating: 4,
Movie name: ""Four Weddings and a Funeral (1994)"", Movie Genre: Comedy, Romance Rating: 3,
Movie name: ""Forrest Gump (1994)"", Movie Genre: Comedy, Romance, War Rating: 4,
Movie name: ""Mulholland Falls (1996)"", Movie Genre: Crime, Film-Noir, Thriller Rating: 3,
Movie name: ""Things to Do in Denver when You're Dead (1995)"", Movie Genre: Crime, Drama, Romance Rating: 4,
Movie name: ""Ghost and the Darkness, The (1996)"", Movie Genre: Action, Adventure Rating: 4,
Movie name: ""Jaws (1975)"", Movie Genre: Action, Horror Rating: 4,
Movie name: ""Fargo (1996)"", Movie Genre: Crime, Drama, Thriller Rating: 5"
449,"Movie name: ""Mediterraneo (1991)"", Movie Genre: Comedy, War Rating: 4,
Movie name: ""Muriel's Wedding (1994)"", Movie Genre: Comedy, Romance Rating: 4,
Movie name: ""Absolute Power (1997)"", Movie Genre: Mystery, Thriller Rating: 2,
Movie name: ""Big Night (1996)"", Movie Genre: Drama Rating: 5,
Movie name: ""English Patient, The (1996)"", Movie Genre: Drama, Romance, War Rating: 4,
Movie name: ""Stealing Beauty (1996)"", Movie Genre: Drama Rating: 4,
Movie name: ""Time to Kill, A (1996)"", Movie Genre: Drama Rating: 3,
Movie name: ""Once Were Warriors (1994)"", Movie Genre: Crime, Drama Rating: 4,
Movie name: ""Ridicule (1996)"", Movie Genre: Drama Rating: 4,
Movie name: ""Unbearable Lightness of Being, The (1988)"", Movie Genre: Drama Rating: 5"
450,"Movie name: ""Tombstone (1993)"", Movie Genre: Western Rating: 5,
Movie name: ""Milk Money (1994)"", Movie Genre: Comedy, Romance Rating: 3,
Movie name: ""My Family (1995)"", Movie Genre: Drama Rating: 4,
Movie name: ""Fargo (1996)"", Movie Genre: Crime, Drama, Thriller Rating: 4,
Movie name: ""Quiz Show (1994)"", Movie Genre: Drama Rating: 3,
Movie name: ""Bedknobs and Broomsticks (1971)"", Movie Genre: Adventure, Children's, Musical Rating: 5,
Movie name: ""Air Up There, The (1994)"", Movie Genre: Comedy Rating: 4,
Movie name: ""When Harry Met Sally... (1989)"", Movie Genre: Comedy, Romance Rating: 5,
Movie name: ""Only You (1994)"", Movie Genre: Comedy, Romance Rating: 3,
Movie name: ""On Golden Pond (1981)"", Movie Genre: Drama Rating: 5"
446,"Movie name: ""Kiss the Girls (1997)"", Movie Genre: Crime, Drama, Thriller Rating: 3,
Movie name: ""Full Monty, The (1997)"", Movie Genre: Comedy Rating: 4,
Movie name: ""Saint, The (1997)"", Movie Genre: Action, Romance, Thriller Rating: 2,
Movie name: ""Telling Lies in America (1997)"", Movie Genre: Drama Rating: 3,
Movie name: ""Liar Liar (1997)"", Movie Genre: Comedy Rating: 1,
Movie name: ""Soul Food (1997)"", Movie Genre: Drama Rating: 2,
Movie name: ""G.I. Jane (1997)"", Movie Genre: Action, Drama, War Rating: 2,
Movie name: ""Wings of the Dove, The (1997)"", Movie Genre: Drama, Romance, Thriller Rating: 2,
Movie name: ""Scream (1996)"", Movie Genre: Horror, Thriller Rating: 2,
Movie name: ""One Night Stand (1997)"", Movie Genre: Drama Rating: 1"
439,"Movie name: ""Phenomenon (1996)"", Movie Genre: Drama, Romance Rating: 3,
Movie name: ""Postino, Il (1994)"", Movie Genre: Drama, Romance Rating: 5,
Movie name: ""Mighty Aphrodite (1995)"", Movie Genre: Comedy Rating: 3,
Movie name: ""Kolya (1996)"", Movie Genre: Comedy Rating: 5,
Movie name: ""Men in Black (1997)"", Movie Genre: Action, Adventure, Comedy, Sci-Fi Rating: 4,
Movie name: ""Mission: Impossible (1996)"", Movie Genre: Action, Adventure, Mystery Rating: 4,
Movie name: ""Time to Kill, A (1996)"", Movie Genre: Drama Rating: 3,
Movie name: ""Welcome to the Dollhouse (1995)"", Movie Genre: Comedy, Drama Rating: 4,
Movie name: ""Scream (1996)"", Movie Genre: Horror, Thriller Rating: 3,
Movie name: ""Trainspotting (1996)"", Movie Genre: Drama Rating: 3"
451,"Movie name: ""Evita (1996)"", Movie Genre: Drama, Musical Rating: 1,
Movie name: ""Full Monty, The (1997)"", Movie Genre: Comedy Rating: 2,
Movie name: ""Dante's Peak (1997)"", Movie Genre: Action, Thriller Rating: 4,
Movie name: ""Washington Square (1997)"", Movie Genre: Drama Rating: 1,
Movie name: ""Liar Liar (1997)"", Movie Genre: Comedy Rating: 5,
Movie name: ""Air Force One (1997)"", Movie Genre: Action, Thriller Rating: 4,
Movie name: ""Love Jones (1997)"", Movie Genre: Romance Rating: 2,
Movie name: ""Wonderland (1997)"", Movie Genre: Documentary Rating: 3,
Movie name: ""Jungle2Jungle (1997)"", Movie Genre: Children's, Comedy Rating: 4,
Movie name: ""In the Company of Men (1997)"", Movie Genre: Drama Rating: 1"
452,"Movie name: ""Birdcage, The (1996)"", Movie Genre: Comedy Rating: 2,
Movie name: ""Cool Hand Luke (1967)"", Movie Genre: Comedy, Drama Rating: 2,
Movie name: ""Death and the Maiden (1994)"", Movie Genre: Drama, Thriller Rating: 2,
Movie name: ""Sleeper (1973)"", Movie Genre: Comedy, Sci-Fi Rating: 2,
Movie name: ""Around the World in 80 Days (1956)"", Movie Genre: Adventure, Comedy Rating: 4,
Movie name: ""Citizen Kane (1941)"", Movie Genre: Drama Rating: 3,
Movie name: ""Shadowlands (1993)"", Movie Genre: Drama, Romance Rating: 3,
Movie name: ""Butch Cassidy and the Sundance Kid (1969)"", Movie Genre: Action, Comedy, Western Rating: 3,
Movie name: ""Amadeus (1984)"", Movie Genre: Drama, Mystery Rating: 5,
Movie name: ""Paths of Glory (1957)"", Movie Genre: Drama, War Rating: 3"
454,"Movie name: ""Thin Man, The (1934)"", Movie Genre: Mystery Rating: 2,
Movie name: ""Little Princess, A (1995)"", Movie Genre: Children's, Drama Rating: 4,
Movie name: ""GoodFellas (1990)"", Movie Genre: Crime, Drama Rating: 3,
Movie name: ""Cinderella (1950)"", Movie Genre: Animation, Children's, Musical Rating: 3,
Movie name: ""Christmas Carol, A (1938)"", Movie Genre: Drama Rating: 2,
Movie name: ""Return of the Jedi (1983)"", Movie Genre: Action, Adventure, Romance, Sci-Fi, War Rating: 3,
Movie name: ""Top Gun (1986)"", Movie Genre: Action, Romance Rating: 4,
Movie name: ""Roman Holiday (1953)"", Movie Genre: Comedy, Romance Rating: 4,
Movie name: ""Maltese Falcon, The (1941)"", Movie Genre: Film-Noir, Mystery Rating: 3,
Movie name: ""Searching for Bobby Fischer (1993)"", Movie Genre: Drama Rating: 4"
453,"Movie name: ""Little Big League (1994)"", Movie Genre: Children's, Comedy Rating: 1,
Movie name: ""William Shakespeare's Romeo and Juliet (1996)"", Movie Genre: Drama, Romance Rating: 4,
Movie name: ""Phenomenon (1996)"", Movie Genre: Drama, Romance Rating: 3,
Movie name: ""Silence of the Lambs, The (1991)"", Movie Genre: Drama, Thriller Rating: 4,
Movie name: ""Grosse Pointe Blank (1997)"", Movie Genre: Comedy, Crime Rating: 4,
Movie name: ""Chasing Amy (1997)"", Movie Genre: Drama, Romance Rating: 5,
Movie name: ""Basketball Diaries, The (1995)"", Movie Genre: Drama Rating: 4,
Movie name: ""Client, The (1994)"", Movie Genre: Drama, Mystery, Thriller Rating: 2,
Movie name: ""Relic, The (1997)"", Movie Genre: Horror Rating: 2,
Movie name: ""Maverick (1994)"", Movie Genre: Action, Comedy, Western Rating: 4"
414,"Movie name: ""Fargo (1996)"", Movie Genre: Crime, Drama, Thriller Rating: 5,
Movie name: ""Mimic (1997)"", Movie Genre: Sci-Fi, Thriller Rating: 3,
Movie name: ""Liar Liar (1997)"", Movie Genre: Comedy Rating: 2,
Movie name: ""Volcano (1997)"", Movie Genre: Drama, Thriller Rating: 1,
Movie name: ""Rainmaker, The (1997)"", Movie Genre: Drama Rating: 4,
Movie name: ""Air Force One (1997)"", Movie Genre: Action, Thriller Rating: 4,
Movie name: ""Good Will Hunting (1997)"", Movie Genre: Drama Rating: 5,
Movie name: ""Jackie Brown (1997)"", Movie Genre: Crime, Drama Rating: 5,
Movie name: ""Contact (1997)"", Movie Genre: Drama, Sci-Fi Rating: 5,
Movie name: ""Event Horizon (1997)"", Movie Genre: Action, Mystery, Sci-Fi, Thriller Rating: 3"
455,"Movie name: ""2001: A Space Odyssey (1968)"", Movie Genre: Drama, Mystery, Sci-Fi, Thriller Rating: 5,
Movie name: ""Victor/Victoria (1982)"", Movie Genre: Comedy, Musical Rating: 3,
Movie name: ""Donnie Brasco (1997)"", Movie Genre: Crime, Drama Rating: 4,
Movie name: ""Jumanji (1995)"", Movie Genre: Action, Adventure, Children's, Fantasy, Sci-Fi Rating: 3,
Movie name: ""Time to Kill, A (1996)"", Movie Genre: Drama Rating: 3,
Movie name: ""Threesome (1994)"", Movie Genre: Comedy, Romance Rating: 3,
Movie name: ""Circle of Friends (1995)"", Movie Genre: Drama, Romance Rating: 3,
Movie name: ""Pulp Fiction (1994)"", Movie Genre: Crime, Drama Rating: 5,
Movie name: ""Angels and Insects (1995)"", Movie Genre: Drama, Romance Rating: 3,
Movie name: ""U Turn (1997)"", Movie Genre: Action, Crime, Mystery Rating: 3"
444,"Movie name: ""Star Wars (1977)"", Movie Genre: Action, Adventure, Romance, Sci-Fi, War Rating: 5,
Movie name: ""Tomorrow Never Dies (1997)"", Movie Genre: Action, Romance, Thriller Rating: 4,
Movie name: ""Oscar & Lucinda (1997)"", Movie Genre: Drama, Romance Rating: 4,
Movie name: ""Lost in Space (1998)"", Movie Genre: Action, Sci-Fi, Thriller Rating: 3,
Movie name: ""Man in the Iron Mask, The (1998)"", Movie Genre: Action, Drama, Romance Rating: 2,
Movie name: ""Air Force One (1997)"", Movie Genre: Action, Thriller Rating: 4,
Movie name: ""Fargo (1996)"", Movie Genre: Crime, Drama, Thriller Rating: 5,
Movie name: ""Volcano (1997)"", Movie Genre: Drama, Thriller Rating: 3,
Movie name: ""U.S. Marshalls (1998)"", Movie Genre: Action, Thriller Rating: 4,
Movie name: ""Boot, Das (1981)"", Movie Genre: Action, Drama, War Rating: 4"
448,"Movie name: ""Ayn Rand: A Sense of Life (1997)"", Movie Genre: Documentary Rating: 1,
Movie name: ""Wonderland (1997)"", Movie Genre: Documentary Rating: 4,
Movie name: ""In the Company of Men (1997)"", Movie Genre: Drama Rating: 4,
Movie name: ""Full Monty, The (1997)"", Movie Genre: Comedy Rating: 5,
Movie name: ""Rosewood (1997)"", Movie Genre: Drama Rating: 4,
Movie name: ""Ulee's Gold (1997)"", Movie Genre: Drama Rating: 4,
Movie name: ""Year of the Horse (1997)"", Movie Genre: Documentary Rating: 4,
Movie name: ""Sweet Hereafter, The (1997)"", Movie Genre: Drama Rating: 5,
Movie name: ""Chasing Amy (1997)"", Movie Genre: Drama, Romance Rating: 3,
Movie name: ""As Good As It Gets (1997)"", Movie Genre: Comedy, Drama Rating: 1"
457,"Movie name: ""GoodFellas (1990)"", Movie Genre: Crime, Drama Rating: 4,
Movie name: ""House of the Spirits, The (1993)"", Movie Genre: Drama, Romance Rating: 4,
Movie name: ""Escape from New York (1981)"", Movie Genre: Action, Adventure, Sci-Fi, Thriller Rating: 4,
Movie name: ""Birds, The (1963)"", Movie Genre: Horror Rating: 4,
Movie name: ""Something to Talk About (1995)"", Movie Genre: Comedy, Drama, Romance Rating: 3,
Movie name: ""Raging Bull (1980)"", Movie Genre: Drama Rating: 5,
Movie name: ""Sex, Lies, and Videotape (1989)"", Movie Genre: Drama Rating: 4,
Movie name: ""Dangerous Minds (1995)"", Movie Genre: Drama Rating: 4,
Movie name: ""Fly Away Home (1996)"", Movie Genre: Adventure, Children's Rating: 5,
Movie name: ""Jungle2Jungle (1997)"", Movie Genre: Children's, Comedy Rating: 2"
456,"Movie name: ""Brazil (1985)"", Movie Genre: Sci-Fi Rating: 3,
Movie name: ""To Die For (1995)"", Movie Genre: Comedy, Drama Rating: 3,
Movie name: ""Killing Zoe (1994)"", Movie Genre: Thriller Rating: 4,
Movie name: ""Liar Liar (1997)"", Movie Genre: Comedy Rating: 1,
Movie name: ""Omen, The (1976)"", Movie Genre: Horror Rating: 3,
Movie name: ""Somewhere in Time (1980)"", Movie Genre: Drama, Romance Rating: 4,
Movie name: ""Indiana Jones and the Last Crusade (1989)"", Movie Genre: Action, Adventure Rating: 3,
Movie name: ""Sabrina (1995)"", Movie Genre: Comedy, Romance Rating: 3,
Movie name: ""Godfather: Part II, The (1974)"", Movie Genre: Action, Crime, Drama Rating: 4,
Movie name: ""Blink (1994)"", Movie Genre: Thriller Rating: 3"
458,"Movie name: ""Six Degrees of Separation (1993)"", Movie Genre: Drama, Mystery Rating: 4,
Movie name: ""Die Hard (1988)"", Movie Genre: Action, Thriller Rating: 4,
Movie name: ""Quiet Man, The (1952)"", Movie Genre: Comedy, Romance Rating: 4,
Movie name: ""Amadeus (1984)"", Movie Genre: Drama, Mystery Rating: 5,
Movie name: ""Schindler's List (1993)"", Movie Genre: Drama, War Rating: 4,
Movie name: ""Age of Innocence, The (1993)"", Movie Genre: Drama Rating: 4,
Movie name: ""Man Who Would Be King, The (1975)"", Movie Genre: Adventure Rating: 4,
Movie name: ""12 Angry Men (1957)"", Movie Genre: Drama Rating: 4,
Movie name: ""Everyone Says I Love You (1996)"", Movie Genre: Comedy, Musical, Romance Rating: 4,
Movie name: ""It's a Wonderful Life (1946)"", Movie Genre: Drama Rating: 3"
462,"Movie name: ""I Know What You Did Last Summer (1997)"", Movie Genre: Horror, Mystery, Thriller Rating: 5,
Movie name: ""Scream 2 (1997)"", Movie Genre: Horror, Thriller Rating: 4,
Movie name: ""Spawn (1997)"", Movie Genre: Action, Adventure, Sci-Fi, Thriller Rating: 1,
Movie name: ""Evita (1996)"", Movie Genre: Drama, Musical Rating: 5,
Movie name: ""Kiss the Girls (1997)"", Movie Genre: Crime, Drama, Thriller Rating: 5,
Movie name: ""Volcano (1997)"", Movie Genre: Drama, Thriller Rating: 3,
Movie name: ""Starship Troopers (1997)"", Movie Genre: Action, Adventure, Sci-Fi, War Rating: 1,
Movie name: ""Mother (1996)"", Movie Genre: Comedy Rating: 5,
Movie name: ""Titanic (1997)"", Movie Genre: Action, Drama, Romance Rating: 5,
Movie name: ""Rainmaker, The (1997)"", Movie Genre: Drama Rating: 5"
459,"Movie name: ""Preacher's Wife, The (1996)"", Movie Genre: Drama Rating: 3,
Movie name: ""Hunchback of Notre Dame, The (1996)"", Movie Genre: Animation, Children's, Musical Rating: 3,
Movie name: ""Sting, The (1973)"", Movie Genre: Comedy, Crime Rating: 3,
Movie name: ""Adventures of Pinocchio, The (1996)"", Movie Genre: Adventure, Children's Rating: 1,
Movie name: ""When Harry Met Sally... (1989)"", Movie Genre: Comedy, Romance Rating: 3,
Movie name: ""Citizen Kane (1941)"", Movie Genre: Drama Rating: 3,
Movie name: ""Spawn (1997)"", Movie Genre: Action, Adventure, Sci-Fi, Thriller Rating: 2,
Movie name: ""One Flew Over the Cuckoo's Nest (1975)"", Movie Genre: Drama Rating: 4,
Movie name: ""Heaven's Prisoners (1996)"", Movie Genre: Mystery, Thriller Rating: 2,
Movie name: ""Murder at 1600 (1997)"", Movie Genre: Mystery, Thriller Rating: 4"
460,"Movie name: ""Richard III (1995)"", Movie Genre: Drama, War Rating: 3,
Movie name: ""Cop Land (1997)"", Movie Genre: Crime, Drama, Mystery Rating: 4,
Movie name: ""Men in Black (1997)"", Movie Genre: Action, Adventure, Comedy, Sci-Fi Rating: 2,
Movie name: ""Michael Collins (1996)"", Movie Genre: Drama, War Rating: 3,
Movie name: ""Sense and Sensibility (1995)"", Movie Genre: Drama, Romance Rating: 3,
Movie name: ""Angels and Insects (1995)"", Movie Genre: Drama, Romance Rating: 4,
Movie name: ""Ulee's Gold (1997)"", Movie Genre: Drama Rating: 3,
Movie name: ""Bound (1996)"", Movie Genre: Crime, Drama, Romance, Thriller Rating: 3,
Movie name: ""English Patient, The (1996)"", Movie Genre: Drama, Romance, War Rating: 4,
Movie name: ""Evita (1996)"", Movie Genre: Drama, Musical Rating: 4"
461,"Movie name: ""Star Wars (1977)"", Movie Genre: Action, Adventure, Romance, Sci-Fi, War Rating: 3,
Movie name: ""L.A. Confidential (1997)"", Movie Genre: Crime, Film-Noir, Mystery, Thriller Rating: 3,
Movie name: ""George of the Jungle (1997)"", Movie Genre: Children's, Comedy Rating: 2,
Movie name: ""I Know What You Did Last Summer (1997)"", Movie Genre: Horror, Mystery, Thriller Rating: 1,
Movie name: ""Mother (1996)"", Movie Genre: Comedy Rating: 3,
Movie name: ""Until the End of the World (Bis ans Ende der Welt) (1991)"", Movie Genre: Drama, Sci-Fi Rating: 5,
Movie name: ""Full Monty, The (1997)"", Movie Genre: Comedy Rating: 3,
Movie name: ""Titanic (1997)"", Movie Genre: Action, Drama, Romance Rating: 4,
Movie name: ""Independence Day (ID4) (1996)"", Movie Genre: Action, Sci-Fi, War Rating: 2,
Movie name: ""My Best Friend's Wedding (1997)"", Movie Genre: Comedy, Romance Rating: 2"
467,"Movie name: ""Trees Lounge (1996)"", Movie Genre: Drama Rating: 2,
Movie name: ""Star Wars (1977)"", Movie Genre: Action, Adventure, Romance, Sci-Fi, War Rating: 4,
Movie name: ""Swingers (1996)"", Movie Genre: Comedy, Drama Rating: 4,
Movie name: ""Beautiful Girls (1996)"", Movie Genre: Drama Rating: 3,
Movie name: ""Mimic (1997)"", Movie Genre: Sci-Fi, Thriller Rating: 2,
Movie name: ""Mystery Science Theater 3000: The Movie (1996)"", Movie Genre: Comedy, Sci-Fi Rating: 5,
Movie name: ""Chasing Amy (1997)"", Movie Genre: Drama, Romance Rating: 5,
Movie name: ""Scream (1996)"", Movie Genre: Horror, Thriller Rating: 4,
Movie name: ""Men in Black (1997)"", Movie Genre: Action, Adventure, Comedy, Sci-Fi Rating: 4,
Movie name: ""Beavis and Butt-head Do America (1996)"", Movie Genre: Animation, Comedy Rating: 3"
468,"Movie name: ""Down Periscope (1996)"", Movie Genre: Comedy Rating: 2,
Movie name: ""Smoke (1995)"", Movie Genre: Drama Rating: 4,
Movie name: ""Grifters, The (1990)"", Movie Genre: Crime, Drama, Film-Noir Rating: 3,
Movie name: ""Strange Days (1995)"", Movie Genre: Action, Crime, Sci-Fi Rating: 3,
Movie name: ""I Shot Andy Warhol (1996)"", Movie Genre: Drama Rating: 4,
Movie name: ""This Is Spinal Tap (1984)"", Movie Genre: Comedy, Drama, Musical Rating: 5,
Movie name: ""Forrest Gump (1994)"", Movie Genre: Comedy, Romance, War Rating: 4,
Movie name: ""Things to Do in Denver when You're Dead (1995)"", Movie Genre: Crime, Drama, Romance Rating: 3,
Movie name: ""Mission: Impossible (1996)"", Movie Genre: Action, Adventure, Mystery Rating: 2,
Movie name: ""Ransom (1996)"", Movie Genre: Drama, Thriller Rating: 3"
